source,target,value
6,131,0.0006524373194146706
7,7,0.9285600484338654
7,8,0.00015932192588344007
7,9,0.00012745754070675206
7,10,0.0003505082369435682
7,11,0.00012745754070675206
7,13,0.0002549150814135041
7,15,0.00015932192588344007
7,18,0.0004461013924736322
7,19,0.00012745754070675206
7,20,0.0008284740145938884
7,21,0.0009877959404773285
7,22,0.0004461013924736322
7,23,0.0003505082369435682
7,24,0.0001911863110601281
7,25,0.0002230506962368161
7,26,0.0005098301628270082
7,27,0.0008284740145938884
7,28,0.00012745754070675206
7,29,0.0010196603256540165
7,30,0.0002230506962368161
7,31,0.0005735589331803843
7,32,0.0014976261033043368
7,33,0.00015932192588344007
7,34,0.0011152534811840805
7,35,0.0009240671701239525
7,36,0.0005735589331803843
7,37,0.0005416945480036962
7,38,0.0009240671701239525
7,39,0.0004461013924736322
7,41,0.0010196603256540165
7,42,0.0017206767995411529
7,43,0.0003823726221202562
7,44,0.0011471178663607685
7,46,0.0007966096294172004
7,47,0.0005098301628270082
7,49,0.0008603383997705764
7,50,0.002039320651308033
7,51,0.0033776248287289297
7,52,0.0006054233183570723
7,53,0.0006054233183570723
7,55,0.00449287830991301
7,56,0.00047796577765032023
7,57,0.0008284740145938884
7,59,0.0001911863110601281
7,61,0.0028996590510786094
7,62,0.00015932192588344007
7,63,0.002549150814135041
7,64,0.0015932192588344008
7,65,0.0001911863110601281
7,69,0.0001911863110601281
7,70,0.00012745754070675206
7,71,0.0001911863110601281
7,72,0.001879998725424593
7,74,0.0001911863110601281
7,75,0.0001911863110601281
7,76,0.0002230506962368161
7,77,0.0009559315553006405
7,81,0.012235923907848199
7,82,0.00012745754070675206
7,83,0.0007328808590638244
7,84,0.0012745754070675205
7,85,0.0033138960583755537
7,88,0.00015932192588344007
7,89,0.0004142370072969442
7,90,0.0003823726221202562
7,92,0.002549150814135041
7,93,0.0001911863110601281
7,97,0.00012745754070675206
7,102,0.0010833890960073925
7,106,0.00012745754070675206
7,108,0.00015932192588344007
7,109,0.0003505082369435682
7,110,0.00015932192588344007
7,112,0.0002230506962368161
7,113,0.0005098301628270082
7,114,0.0002549150814135041
7,120,0.00015932192588344007
7,124,0.00012745754070675206
7,125,0.00012745754070675206
8,8,0.9239496665062229
8,9,0.000229205345068647
8,10,0.0002750464140823764
8,11,0.0001146026725343235
8,12,0.0003438080176029705
8,13,0.0002062848105617823
8,14,0.0005042517591510235
8,15,0.0002521258795755117
8,16,0.0005042517591510235
8,17,9.16821380274588e-05
8,18,0.0002521258795755117
8,19,0.0002062848105617823
8,20,0.0001833642760549176
8,21,0.0002521258795755117
8,22,0.0003667285521098352
8,23,0.0002521258795755117
8,24,0.000458410690137294
8,25,0.0009397419147814527
8,26,0.0007334571042196704
8,27,0.0004125696211235646
8,28,0.0011001856563295056
8,29,0.000458410690137294
8,30,0.0002979669485892411
8,31,0.0004354901556304293
8,32,0.0004125696211235646
8,33,0.001833642760549176
8,34,0.0006188544316853469
8,35,0.0009626624492883174
8,36,0.0007792981732333998
8,37,0.0019024043640697701
8,38,0.0015127552774530702
8,39,0.0002750464140823764
8,40,9.16821380274588e-05
8,41,0.0009397419147814527
8,42,0.0010314240528089115
8,43,0.0012377088633706939
8,44,0.0010314240528089115
8,45,9.16821380274588e-05
8,46,0.001306470466891288
8,47,0.001008503518302047
8,48,9.16821380274588e-05
8,49,0.0018794838295629055
8,50,0.0013981526049187468
8,51,0.0015585963464667997
8,52,0.0011231061908363704
8,53,0.0042632194182768346
8,54,0.000687616035205941
8,55,0.0010543445873157761
8,56,0.0002521258795755117
8,57,0.0014210731394256114
8,58,0.0001604437415480529
8,59,0.002910907882371817
8,61,0.0024754177267413877
8,62,0.0001146026725343235
8,63,0.002017007036604094
8,64,0.0013293910013981525
8,66,0.0001604437415480529
8,67,0.0001833642760549176
8,68,9.16821380274588e-05
8,69,0.0001146026725343235
8,70,0.0002521258795755117
8,71,0.0002521258795755117
8,72,0.002017007036604094
8,75,9.16821380274588e-05
8,76,0.0002979669485892411
8,77,0.004331981021797428
8,78,0.0003667285521098352
8,79,0.0006646955006990763
8,80,0.0011001856563295056
8,81,0.003048431089413005
8,83,0.0001146026725343235
8,84,0.000229205345068647
8,85,0.002452497192234523
8,89,0.0004125696211235646
8,90,0.0002062848105617823
8,92,0.004698709573907263
8,94,0.0001146026725343235
8,96,0.0002062848105617823
8,98,9.16821380274588e-05
8,99,0.0020399275711109584
8,100,0.0004125696211235646
