source,target,value
0,87,0.00011602911613898535
0,88,0.000400881640313429
0,89,3.619384546627017e-05
0,90,4.329340746157701e-05
0,91,0.00012573881122080206
0,92,0.0023695484194826318
0,93,0.0021324787316785625
0,94,7.656390387095613e-05
0,95,5.8327774039873855e-05
0,96,7.799077662491487e-05
0,97,0.0001246947579861981
0,98,0.0001324903554712409
0,99,0.00177304600477891
0,100,0.0001548330946917654
0,101,4.7574025723453196e-05
0,102,7.830399259529605e-05
0,103,0.00010457933233282871
0,104,0.00010426611636244753
0,105,0.00015410225742754262
0,106,0.0001640903667052537
0,107,0.00019433310873428138
0,108,0.0002857573703111004
0,109,0.00025304370229351
0,110,5.773614387359829e-05
0,111,7.583306660673337e-05
0,112,7.993967599617556e-05
0,113,2.1542298407328112e-05
0,114,4.329340746157701e-05
0,115,6.855949573899253e-05
0,116,0.0001028392436084888
0,117,0.00011237492981787152
0,118,0.00012288506571288458
0,119,0.0001625938904023214
0,120,0.00022454104898882225
0,121,0.00031057103552018753
0,122,0.00035195034538499064
0,123,0.0004342913438207553
0,124,5.1437022691487804e-05
0,125,0.0003928772321814654
0,126,0.00011446303628707943
0,127,3.76207182202289e-05
0,128,9.069342431259622e-05
0,129,0.000221652501706418
0,130,0.00021246483324190328
0,131,7.009077381641167e-05
1,1,0.9231156921070056
1,2,0.0001630579794645769
1,3,0.00018776373392890671
1,4,7.411726339298949e-05
1,5,0.00018282258303604074
1,6,5.435265982152563e-05
1,7,4.9411508928659664e-05
1,8,5.435265982152563e-05
1,9,0.00019764603571463866
1,10,0.0001630579794645769
1,11,0.00022235179017896848
1,12,0.00045952703303653487
1,13,0.00020258718660750463
1,14,0.0002519986955361643
1,15,0.00012846992321451512
1,16,0.0005237619946437924
1,17,0.00019270488482177268
1,18,0.00040517437321500925
1,19,0.00017294028125030883
1,20,0.00012846992321451512
1,21,0.00019270488482177268
1,22,0.0007461137848227609
1,23,0.0003359982607148857
1,24,0.0004545858821436689
1,25,0.00017294028125030883
1,26,0.00029152790267909204
1,27,0.00018776373392890671
1,28,0.0009338775187516677
1,29,0.00022235179017896848
1,30,0.0003359982607148857
1,31,0.0004249389767864731
1,32,0.0002470575446432983
1,33,0.0010771708946447807
1,34,0.0004891739383937306
1,35,0.0012451700250022235
1,36,0.0003409394116077517
1,37,0.0002470575446432983
1,38,0.001042582838394719
1,39,0.0004249389767864731
1,40,0.0010574062910733168
1,41,0.0015119921732169857
1,42,0.00040517437321500925
1,43,0.0006522319178583076
1,44,0.0010821120455376467
1,45,0.0011562293089306362
1,46,0.0007510549357156269
1,47,0.0007856429919656887
1,48,0.0008943483116087399
1,49,0.0012303465723236256
1,50,4.9411508928659664e-05
1,51,0.00202093071518218
1,52,0.0011018766491091105
1,53,0.002460693144647251
1,54,0.0001630579794645769
1,55,0.001012935933037523
1,56,0.0015416390785741815
1,57,0.0009832890276803273
1,58,0.0014131691553596665
1,59,0.001314346137502347
1,60,0.00017294028125030883
1,61,0.001012935933037523
1,62,0.0018035200758960777
1,63,0.0011018766491091105
1,64,7.905841428585546e-05
1,65,0.0013835222500024706
1,66,5.92938107143916e-05
1,67,0.002786809103576405
1,68,0.0017244616616102222
1,69,0.00035082171339348363
1,70,0.0025249281062545087
1,71,0.0001334110741073811
1,72,0.00020258718660750463
1,73,0.00018282258303604074
1,74,0.0003607040151792155
1,75,0.001447757211609728
1,76,9.388186696445336e-05
1,77,0.0002816456008933601
1,78,0.0015712859839313773
1,79,7.411726339298949e-05
1,80,4.9411508928659664e-05
1,81,7.411726339298949e-05
1,82,0.0001185876214287832
1,83,0.002638574576790426
1,84,0.0025199869553616428
1,85,0.0001185876214287832
1,86,0.0001334110741073811
1,87,7.905841428585546e-05
1,88,0.00038540976964354537
1,89,5.92938107143916e-05
1,90,5.92938107143916e-05
1,91,9.882301785731933e-05
1,92,0.003681157415185145
1,93,0.0035279817375063
1,94,0.00022235179017896848
1,95,9.388186696445336e-05
1,96,0.00021246948839323654
1,97,0.00031623365714342184
1,98,0.00016799913035744286
1,99,0.002188929845539623
1,100,0.00038540976964354537
1,101,0.00010870531964305126
1,102,0.0001334110741073811
1,103,0.0002174106392861025
1,104,0.00021246948839323654
1,105,0.00031129250625055587
1,106,0.00041999782589360716
1,107,0.0006472907669654416
1,108,0.0004743504857151328
1,109,0.0005287031455366584
1,110,8.89407160715874e-05
1,111,0.0001630579794645769
1,112,8.399956517872143e-05
1,113,2.4705754464329832e-05
1,114,5.435265982152563e-05
1,115,9.882301785731933e-05
1,116,0.0001630579794645769
1,117,0.00017294028125030883
1,118,7.905841428585546e-05
1,119,0.00028658675178622607
1,120,0.0002470575446432983
1,121,0.00045952703303653487
1,122,0.0004249389767864731
1,123,0.0004694093348222668
1,124,0.00013835222500024706
1,125,0.000736231483037029
1,126,0.0001630579794645769
1,127,7.905841428585546e-05
1,128,0.00013835222500024706
1,129,0.0002075283375003706
1,130,0.0001778814321431748
1,131,7.905841428585546e-05
2,2,0.9016995865870464
2,12,0.0009186954524575103
2,17,0.0007349563619660083
2,21,0.00045934772622875517
2,22,0.0008268259072117593
2,23,0.00036747818098300416
2,25,0.0005512172714745062
2,26,0.0010105649977032614
2,33,0.00045934772622875517
2,34,0.00036747818098300416
2,35,0.0014699127239320166
2,39,0.00036747818098300416
2,40,0.0016536518144235185
2,42,0.0006430868167202572
2,44,0.0011024345429490124
2,45,0.0021129995406522738
2,46,0.00045934772622875517
2,47,0.00045934772622875517
2,48,0.0042259990813045475
2,49,0.002388608176389527
2,51,0.0009186954524575103
2,52,0.0010105649977032614
2,53,0.002480477721635278
2,55,0.0006430868167202572
2,56,0.0018373909049150207
2,58,0.002480477721635278
2,59,0.0029398254478640333
2,60,0.00036747818098300416
2,61,0.00036747818098300416
2,62,0.0022048690858980247
2,65,0.0022048690858980247
2,67,0.002847955902618282
2,68,0.0011943040881947635
2,70,0.0013780431786862655
2,75,0.0009186954524575103
2,77,0.00045934772622875517
2,78,0.0005512172714745062
2,83,0.0036747818098300414
2,84,0.007257694074414332
2,85,0.0007349563619660083
2,88,0.0011024345429490124
2,92,0.006982085438677079
2,93,0.00532843362425356
2,94,0.0005512172714745062
2,97,0.00036747818098300416
2,99,0.004777216352779054
2,100,0.0006430868167202572
2,102,0.00036747818098300416
2,103,0.0008268259072117593
2,104,0.00045934772622875517
2,105,0.0005512172714745062
2,106,0.0008268259072117593
2,107,0.0017455213596692697
2,108,0.0005512172714745062
2,109,0.0015617822691777676
2,111,0.0006430868167202572
2,114,0.00045934772622875517
2,115,0.00045934772622875517
2,116,0.0006430868167202572
2,119,0.0006430868167202572
2,120,0.00036747818098300416
2,121,0.00045934772622875517
2,122,0.0006430868167202572
2,123,0.0010105649977032614
2,125,0.0011024345429490124
2,129,0.00045934772622875517
2,130,0.00045934772622875517
3,3,0.899222679469593
3,5,0.0004572473708276177
3,10,0.0007315957933241884
3,12,0.0004572473708276177
3,16,0.0003657978966620942
3,17,0.0005486968449931413
3,22,0.0005486968449931413
3,23,0.0010973936899862826
3,24,0.0005486968449931413
3,25,0.0003657978966620942
3,26,0.0009144947416552355
3,31,0.0004572473708276177
3,33,0.0004572473708276177
3,34,0.0005486968449931413
3,35,0.0025605852766346594
3,36,0.0003657978966620942
3,38,0.0005486968449931413
3,39,0.0007315957933241884
3,40,0.0015546410608139004
3,41,0.0008230452674897119
3,44,0.0004572473708276177
3,45,0.002011888431641518
3,46,0.0008230452674897119
3,47,0.001005944215820759
3,48,0.0014631915866483768
3,49,0.0014631915866483768
3,51,0.001188843164151806
3,52,0.001188843164151806
3,53,0.003017832647462277
3,55,0.0009144947416552355
3,56,0.0016460905349794238
3,57,0.0003657978966620942
3,58,0.003932327389117513
3,59,0.001828989483310471
3,60,0.0007315957933241884
3,61,0.0006401463191586648
3,62,0.004755372656607224
3,63,0.0007315957933241884
3,65,0.001188843164151806
3,67,0.003200731595793324
3,68,0.002011888431641518
3,70,0.0008230452674897119
3,75,0.002652034750800183
3,78,0.0009144947416552355
3,83,0.007133058984910837
3,84,0.004663923182441701
3,87,0.0005486968449931413
3,88,0.0016460905349794238
3,92,0.005578417924096937
3,93,0.005212620027434842
3,96,0.0006401463191586648
3,97,0.0003657978966620942
3,99,0.0049382716049382715
3,100,0.0005486968449931413
3,106,0.0004572473708276177
3,107,0.0004572473708276177
3,108,0.0010973936899862826
3,109,0.001005944215820759
3,112,0.0005486968449931413
3,117,0.0005486968449931413
3,120,0.0006401463191586648
3,121,0.0005486968449931413
3,122,0.0005486968449931413
3,123,0.001005944215820759
3,125,0.001188843164151806
3,127,0.0003657978966620942
3,129,0.0004572473708276177
3,130,0.0003657978966620942
4,4,0.94908602705773
4,10,0.00041309511515026334
4,21,0.00041309511515026334
4,26,0.00041309511515026334
4,29,0.00041309511515026334
4,33,0.000619642672725395
4,35,0.0005163688939378292
4,36,0.00041309511515026334
4,37,0.000619642672725395
4,39,0.00041309511515026334
4,40,0.000619642672725395
4,41,0.00041309511515026334
4,42,0.0005163688939378292
4,44,0.0009294640090880925
4,46,0.0008261902303005267
4,47,0.0008261902303005267
4,48,0.0007229164515129609
4,49,0.000619642672725395
4,51,0.0013425591242383558
4,52,0.000619642672725395
4,53,0.0013425591242383558
4,55,0.003924403593927502
4,56,0.0015491066818134876
4,58,0.0014458329030259218
4,59,0.000619642672725395
4,61,0.0010327377878756583
4,62,0.0017556542393886193
4,63,0.0011360115666632243
4,65,0.00247857069090158
4,67,0.001858928018176185
4,68,0.0007229164515129609
4,70,0.001962201796963751
4,75,0.0017556542393886193
4,78,0.0011360115666632243
4,83,0.00247857069090158
4,84,0.00123928534545079
4,92,0.0021687493545388824
4,93,0.0009294640090880925
4,99,0.0015491066818134876
4,123,0.00041309511515026334
4,125,0.00041309511515026334
5,5,0.9328612158557895
5,11,0.00036788374873539964
5,18,0.0006437965602869493
5,30,0.0006437965602869493
5,31,0.0005518256231030994
5,32,0.0007357674974707993
5,33,0.000919709371838499
5,34,0.0005518256231030994
5,35,0.000919709371838499
5,37,0.0006437965602869493
5,38,0.0006437965602869493
5,39,0.0012875931205738986
5,40,0.0011036512462061989
5,41,0.0006437965602869493
5,44,0.001011680309022349
